job_title,experience_level,industry,city,salary_median_gbp
9,2,7,5,6743
8,2,11,2,7549
7,1,9,1,3347
8,2,11,10,6297
3,0,10,10,9779
7,2,5,0,13778
0,2,0,9,3664
1,0,11,3,3254
0,1,6,6,9129
9,1,7,3,4376
3,1,9,7,5710
0,0,2,5,3292
2,0,4,4,2500
9,0,4,9,3621
1,0,5,9,7695
8,0,6,3,6323
6,2,0,3,2840
2,1,1,10,2692
1,0,2,4,3740
6,0,10,4,5115
9,2,2,1,7400
8,0,5,8,7361
5,0,1,9,3131
3,2,10,2,18065
4,0,1,2,3761
5,0,6,5,9069
6,1,7,2,2500
11,1,6,11,9652
10,2,1,5,11109
9,2,7,9,7597
8,1,8,3,5036
2,2,3,8,11224
0,0,10,4,7719
7,2,2,9,9875
1,2,4,3,9770
7,2,2,4,8481
3,2,4,4,12201
11,0,1,8,2862
0,2,0,2,3955
11,0,3,2,5639
1,0,6,7,8543
6,0,1,11,2524
7,1,3,3,11343
1,2,0,10,4592
9,1,3,8,9830
3,0,7,0,3639
6,1,5,4,6782
11,2,8,3,5106
1,2,6,11,18825
4,2,7,11,6596
6,1,4,9,3132
7,0,4,5,4337
8,0,11,9,2500
9,0,10,3,6322
10,0,10,1,6931
3,1,6,1,17226
4,1,4,4,4881
3,2,4,3,11860
4,1,2,10,6620
3,2,10,4,21770
5,0,1,1,3911
9,0,1,3,3573
10,1,7,2,3608
5,2,7,4,7496
0,1,2,8,5944
3,2,3,2,19608
8,2,3,9,18359
9,0,3,7,8432
8,2,4,5,6925
8,2,9,4,7116
4,0,3,4,6792
5,0,5,2,5971
10,2,5,7,20480
8,1,5,10,9258
7,2,9,5,6524
4,0,2,6,3937
8,1,6,11,10728
7,2,4,7,8162
1,0,5,10,6416
1,1,3,6,9638
4,0,9,0,2520
5,2,6,2,16401
1,0,1,10,3148
8,1,2,1,4421
7,0,7,6,2549
8,2,9,8,6383
0,2,10,10,13462
1,1,8,6,4637
8,1,10,2,10553
11,1,1,0,3202
9,2,5,10,12868
3,0,0,0,3454
7,0,2,10,3024
11,2,10,11,10036
9,0,5,7,7774
4,2,4,6,8713
3,0,3,6,10545
10,0,11,7,4290
6,0,5,3,5157
6,2,8,2,4762
5,2,11,5,7563
8,0,2,3,4255
3,2,1,5,11318
5,1,1,3,5151
5,2,8,8,7541
10,0,5,8,9491
8,2,8,2,7028
10,1,10,4,9891
8,0,9,5,2593
1,0,10,9,6473
2,2,4,10,5379
7,2,4,1,6832
5,1,4,3,4688
7,2,5,2,14628
5,1,7,11,4253
7,2,5,3,11849
4,1,7,8,2989
4,2,6,7,16556
2,1,6,11,7173
9,0,11,6,2846
10,0,11,5,3422
8,1,1,10,4945
9,1,11,0,3734
4,2,3,2,15003
2,1,7,4,2500
1,1,5,5,11002
5,0,7,1,3323
7,2,9,2,5715
5,0,4,1,3970
10,2,3,5,28668
6,1,9,1,2500
1,1,8,4,3867
2,2,3,3,10231
6,0,2,10,2500
4,2,2,10,9053
5,2,8,3,8961
1,1,0,10,2500
3,1,5,2,11942
10,1,5,7,13405
7,1,11,2,4607
11,2,2,7,6284
1,1,5,10,9090
3,0,5,6,10120
6,2,3,1,10477
4,0,6,9,6661
3,1,2,9,7865
10,2,10,6,21358
8,2,3,5,17210
6,1,4,9,3572
9,0,1,8,3157
5,2,5,6,17541
1,0,5,7,5417
7,2,7,3,5598
0,2,5,9,10545
10,1,2,7,7569
2,2,4,8,5690
3,2,2,6,12561
0,0,2,0,3449
10,2,8,9,10566
5,1,10,2,9782
11,1,8,7,3395
10,0,10,1,9214
11,1,9,5,3425
9,1,6,0,13061
10,2,5,6,18291
0,1,7,2,3914
4,1,4,9,4503
3,2,5,11,20282
10,0,6,4,10908
0,2,7,9,6283
11,2,4,9,5136
10,0,3,2,6169
0,1,7,7,3868
3,2,1,1,11503
2,2,4,8,5761
10,0,2,8,5412
3,1,4,2,7840
5,1,3,9,9940
5,2,8,1,8393
7,2,0,6,4569
4,1,1,9,5095
1,1,1,11,3681
0,2,3,9,13107
2,0,5,9,3745
5,0,4,0,3592
9,2,3,0,16678
7,0,11,2,3241
11,0,5,10,4676
9,1,9,1,2822
6,0,6,8,7012
4,2,2,6,10072
8,0,8,4,2585
11,0,7,3,2500
10,0,10,6,8981
7,2,7,9,6621
10,0,3,8,7863
1,0,6,0,8816
0,1,5,9,9045
10,2,0,0,4925
8,2,2,10,8415
11,2,0,8,2605
10,2,4,3,7981
10,0,6,10,8288
2,2,5,7,8535
4,2,4,6,6791
6,2,11,7,4433
10,0,7,5,3863
4,0,1,7,2737
4,0,3,11,7722
7,2,2,4,7558
1,1,8,2,4122
7,0,2,7,3335
8,1,1,4,4597
0,2,2,2,7348
8,2,6,2,20084
11,2,3,10,10960
0,0,3,4,7943
9,1,8,9,4480
4,2,9,3,4734
9,2,0,9,4045
6,0,5,2,3857
7,0,11,10,2688
3,1,3,4,14391
2,1,2,4,3186
8,2,1,0,7447
5,0,3,8,6435
9,1,5,10,10889
9,2,5,6,16282
3,0,6,6,12872
7,0,11,1,2974
10,0,4,0,4570
5,2,1,1,5359
11,0,4,9,2500
3,1,11,2,6375
6,1,3,2,7439
0,2,6,7,13091
8,1,1,8,4289
10,1,10,7,11834
11,0,2,5,3283
5,2,3,7,17512
2,0,5,1,4391
1,2,8,11,7037
7,0,10,9,5737
10,2,10,7,19681
10,2,11,7,8053
1,2,5,6,14546
5,1,1,2,5164
5,1,9,11,4208
1,1,2,0,3961
3,0,9,5,4047
3,2,2,4,13385
5,0,9,10,3055
11,2,5,5,13463
2,2,5,1,9899
8,2,8,8,6366
9,2,7,7,7150
7,2,0,4,4082
6,0,10,11,3949
0,2,3,1,13274
2,2,6,1,11943
4,1,10,9,8400
10,0,7,6,3104
11,1,11,7,3446
6,0,11,1,2500
7,2,10,11,12075
4,2,8,1,6526
2,2,10,7,9112
3,2,4,1,9845
7,1,2,1,5964
10,1,4,11,6027
9,1,10,5,10009
1,0,10,4,7297
10,2,10,10,18983
3,0,11,7,4118
5,2,8,8,9334
0,0,7,2,2834
9,2,4,4,9379
5,0,11,3,3019
0,2,4,8,7222
2,2,2,10,5095
8,1,5,3,7470
1,2,9,4,5189
2,2,0,2,2568
7,0,1,2,3415
10,2,1,0,9978
6,2,2,6,5375
10,0,4,10,4763
0,0,10,3,6673
5,2,7,0,6628
3,1,1,4,5673
0,1,7,1,4019
7,2,2,6,7719
11,2,7,9,6541
5,1,8,0,4616
2,1,5,10,5756
4,1,0,2,3104
7,2,0,11,3364
11,0,0,1,2500
8,1,5,3,8704
0,2,4,7,5788
2,2,7,6,3694
8,0,7,8,3040
10,1,2,11,6667
11,1,8,2,3989
1,2,9,4,5303
7,2,4,7,7090
2,2,10,1,9084
8,2,3,7,13461
9,1,1,5,4160
10,0,11,5,3576
5,0,11,3,3542
3,1,10,7,16604
1,0,9,10,2500
11,0,1,3,2905
9,2,3,4,17703
10,0,2,9,5439
8,1,9,7,3424
3,2,6,6,29040
8,0,8,5,3175
9,0,0,9,2500
9,0,10,7,5329
6,2,0,9,2579
4,1,8,6,3982
7,0,10,1,6139
1,1,5,2,9575
7,2,5,2,13381
11,1,10,0,6201
2,2,11,9,3467
1,0,7,4,2744
4,2,4,10,7989
2,2,11,0,2803
10,2,3,9,17993
5,1,3,0,11368
6,0,2,7,2564
8,2,10,2,13048
7,1,0,2,2854
6,1,4,6,3067
1,1,1,1,4586
7,1,10,6,8321
7,1,0,2,2500
9,0,9,8,2500
0,2,11,1,6201
3,2,0,7,5026
2,2,4,6,4325
4,2,6,0,17208
4,0,1,7,3281
0,0,4,10,3547
7,1,6,7,10215
2,0,7,1,2500
7,1,3,7,10807
0,0,9,3,2500
1,0,6,9,5614
2,1,3,0,6344
4,2,10,3,14284
0,0,5,11,5600
7,1,5,10,9816
8,1,0,8,2554
9,2,0,8,4155
9,0,6,3,7739
11,2,11,9,6231
6,1,5,3,7173
8,0,6,3,7607
5,1,1,0,4214
7,0,11,11,2824
0,2,5,4,11360
7,2,1,3,7781
4,0,5,7,7715
10,0,2,4,4674
4,1,4,4,6104
6,2,2,1,7829
11,1,9,3,3007
10,0,1,1,4012
6,2,7,10,4960
8,1,6,0,10329
0,1,10,3,7955
11,2,0,4,4117
9,1,1,4,4683
5,1,11,5,3553
1,2,6,9,16167
6,0,6,4,5785
5,2,0,10,4621
9,0,8,11,2960
3,2,2,7,14173
3,1,10,7,15473
8,2,8,1,7424
7,2,6,11,19533
8,0,10,7,6698
1,1,9,6,3372
10,0,4,9,3963
4,2,8,7,8558
5,0,7,3,2500
9,1,1,0,4975
6,1,8,11,3967
9,1,10,2,8856
0,1,6,8,11226
2,1,6,11,6506
9,0,1,10,3189
1,0,11,0,2882
4,2,9,6,4405
5,2,2,9,9106
6,0,1,2,2500
6,2,2,2,6036
9,2,7,8,6432
3,2,7,2,9358
6,1,4,10,2704
9,1,10,2,9186
11,0,8,3,2965
4,2,9,5,5344
5,0,4,9,3745
8,0,5,6,5197
9,1,8,11,3786
4,2,6,3,19068
0,2,7,3,6771
9,0,2,6,3623
8,1,7,8,3713
0,1,10,10,9124
7,0,10,2,4803
10,2,9,1,6407
6,2,1,8,5067
6,1,6,5,7930
3,2,9,10,9007
2,2,6,6,9332
6,2,5,1,11291
3,2,6,1,24398
1,2,10,2,17972
1,2,1,2,7664
9,2,9,7,5157
1,0,11,6,2500
8,2,0,7,5124
7,1,9,11,3674
6,1,11,3,2952
11,2,8,7,4948
9,1,7,11,3864
7,0,5,6,6135
3,2,7,11,9132
7,0,7,3,2505
9,0,6,2,7650
9,0,5,9,6663
0,2,11,9,5249
8,1,9,2,3489
11,0,5,4,5116
5,0,9,11,2523
1,1,5,2,6943
11,2,9,3,4412
9,2,0,0,4319
0,1,10,0,8948
7,2,11,4,6052
5,0,10,1,5786
8,2,2,11,10057
8,0,4,6,3176
10,1,2,3,7504
6,0,6,0,4745
9,1,2,0,5631
7,2,2,0,9657
6,1,9,10,2500
9,1,1,2,2745
0,1,3,3,9043
9,0,2,3,3853
5,1,3,5,10410
5,1,3,0,11205
1,2,11,1,6412
9,1,7,4,4042
10,0,11,1,4399
10,0,11,2,3764
3,1,1,9,7760
11,1,9,11,2916
0,0,11,0,2924
9,1,1,8,4881
2,0,9,2,2500
3,0,0,8,2671
11,2,5,9,8903
9,2,0,0,4238
7,0,9,6,2637
0,1,1,7,4811
11,2,11,6,6034
5,1,5,9,9988
6,2,10,6,12925
10,1,3,6,12043
4,0,7,4,2500
3,2,6,1,25485
2,0,8,10,2543
4,0,11,10,2789
5,1,2,2,5392
8,2,10,0,12205
11,2,9,9,4412
2,2,2,5,4457
6,2,2,8,5867
8,1,3,5,9913
0,2,8,3,7948
10,2,3,1,21774
8,0,7,4,3094
11,2,1,3,6742
11,0,2,6,2837
8,1,0,7,2500
3,1,6,11,15174
1,1,10,0,7824
10,1,1,7,5524
7,1,5,0,9332
7,1,11,0,3460
11,1,0,6,2768
4,0,10,8,6641
4,1,6,3,10004
5,2,10,0,15999
1,0,11,8,2514
9,0,9,0,3131
7,0,11,6,2872
10,2,6,10,28089
7,2,8,4,8462
3,2,2,4,11681
3,1,0,0,3699
9,1,6,6,10993
6,2,2,8,7483
2,0,6,1,4848
0,1,3,9,10373
0,1,8,11,4082
0,0,0,1,2500
0,1,2,4,4362
9,1,11,5,4635
7,0,9,8,2890
3,0,5,7,7845
3,0,9,1,3171
2,0,6,8,4112
6,1,1,0,3021
2,2,0,7,2686
9,0,9,4,2517
8,2,11,1,6914
1,0,2,6,3796
5,1,6,7,11276
7,2,3,6,15706
9,2,8,1,7638
1,1,3,1,10517
6,2,0,6,2775
3,0,2,0,6004
10,1,9,5,5419
5,2,10,3,15900
1,2,6,6,16221
3,2,9,6,8525
11,2,11,2,5042
9,0,0,5,2500
5,1,3,11,10020
7,2,3,1,15037
6,2,4,8,4897
0,1,2,3,4434
11,0,6,4,5856
2,1,10,4,4598
6,2,8,6,5339
8,0,3,7,7246
1,2,1,5,7211
11,1,7,2,3444
1,0,3,11,6916
9,0,3,4,8197
9,0,1,1,2857
8,1,7,6,3825
0,2,9,2,5541
11,0,11,8,2500
5,2,11,3,5590
9,2,2,1,8263
10,0,10,5,8815
8,0,9,3,2831
8,0,6,6,8354
9,0,3,1,6627
5,0,2,9,3835
0,2,6,3,16079
9,0,10,2,6111
8,0,8,8,2930
4,0,6,0,8680
10,0,8,1,3942
3,1,6,5,14914
0,2,0,4,3759
11,2,5,2,14033
11,1,11,6,2728
6,2,2,1,6245
4,2,0,9,4095
0,1,10,9,10256
6,2,8,1,4717
7,1,9,9,3301
0,1,10,6,8657
5,0,2,1,4686
10,0,7,5,4233
5,2,2,1,8023
3,1,6,6,15495
8,0,3,6,6838
0,0,6,9,6600
9,2,8,0,7698
11,0,5,0,4160
10,0,4,7,4725
8,2,4,1,7754
1,1,11,8,4713
3,0,8,5,5041
7,2,10,4,15058
7,2,3,10,16722
8,2,0,11,4719
6,1,7,1,2728
8,0,2,8,3622
7,1,9,0,3134
9,0,6,1,7323
5,1,8,1,3945
3,0,6,1,11935
6,2,5,9,7645
0,2,1,11,6914
9,2,2,6,10035
1,2,9,1,6924
5,1,9,2,3112
4,2,3,10,15170
7,1,11,0,3663
9,0,7,0,2888
6,1,8,5,3191
6,2,7,7,4684
11,2,11,5,5178
5,2,0,8,3775
7,2,1,7,8032
9,0,10,9,6407
10,1,10,8,11961
3,0,0,2,2905
0,2,1,9,6430
8,0,3,7,6240
10,2,3,7,24004
6,1,9,1,3101
7,2,5,5,17259
2,2,6,6,9005
8,2,6,8,17017
0,1,9,10,3360
2,1,11,9,2500
1,1,1,5,4889
8,0,0,4,2500
11,0,9,4,2592
4,1,2,7,4635
0,2,9,8,4993
4,1,11,4,3890
7,1,1,4,5266
0,2,10,1,15655
2,2,7,0,3207
5,2,6,7,18502
4,0,7,2,2929
6,1,5,1,6210
6,1,1,1,2952
3,0,6,11,12446
0,2,2,7,7253
3,1,3,6,13408
7,2,4,0,7923
4,0,9,7,2634
7,1,5,6,8950
5,2,5,10,13808
10,0,11,11,3582
10,0,4,7,4546
11,1,10,7,7815
0,2,5,10,13644
7,1,8,2,5176
2,1,5,2,5295
2,1,5,3,4911
10,2,10,11,17291
6,1,8,3,3178
0,1,11,11,3360
5,0,7,7,3356
4,1,7,6,4216
0,1,10,10,7215
6,0,11,7,2500
3,1,9,5,5470
0,0,7,1,2779
8,0,0,6,2557
10,1,0,0,3855
4,2,4,4,8122
6,1,4,3,3748
9,0,1,0,3377
6,0,9,2,2500
10,0,1,4,4247
8,1,4,0,5258
7,1,1,1,4050
10,2,11,3,7633
0,0,10,9,6422
11,2,9,0,4291
10,0,5,4,9996
9,2,8,8,6911
3,0,5,2,5928
4,0,2,8,3494
8,1,10,0,9777
10,1,3,2,13368
4,2,3,6,16287
10,1,0,7,3474
7,2,1,0,8106
7,2,8,10,6747
8,1,8,1,4937
2,1,10,2,4910
10,2,7,7,7929
10,2,5,3,17966
4,2,2,10,7804
5,1,6,9,12892
11,0,2,10,2860
0,2,4,2,6195
1,2,7,9,6900
6,2,2,7,4824
7,0,10,10,5885
9,2,6,3,15733
1,0,5,4,6719
4,2,7,5,7091
1,0,9,9,2500
11,1,0,10,2500
2,1,10,3,5026
0,1,1,1,3973
7,0,4,9,4696
11,0,3,11,5540
7,0,9,3,2679
11,1,11,9,2735
4,0,4,0,3744
6,2,4,7,4941
1,2,7,1,6643
1,1,4,11,4923
2,2,8,0,4632
10,0,11,1,4303
5,2,2,9,9685
6,2,2,3,5052
6,1,6,7,7190
10,1,10,0,11593
7,1,3,2,10296
8,2,4,3,8140
3,2,9,9,7981
4,1,5,0,8896
11,1,10,3,6922
10,1,9,7,4447
7,0,4,7,3316
0,1,4,5,4957
6,2,6,1,13740
1,0,6,3,8107
10,2,10,5,16677
5,1,2,3,5596
9,2,6,0,21141
1,0,11,2,3467
9,1,5,7,10520
2,1,8,8,2770
1,1,0,7,2500
1,2,5,11,11605
5,0,8,10,3194
10,2,11,5,9062
1,0,1,11,3568
8,2,0,11,4317
2,2,11,8,3247
3,0,3,0,10355
6,0,2,7,2975
1,2,11,2,6516
9,1,6,3,12531
10,1,1,8,5827
0,1,4,2,5082
5,2,4,0,8296
1,0,6,3,6648
7,1,3,11,10593
11,2,11,2,4956
11,1,9,1,2993
8,2,6,10,14536
5,2,11,0,7383
3,1,4,9,7709
11,1,9,10,3188
4,2,7,5,6249
9,0,7,3,3176
3,1,9,1,4874
0,0,4,2,3423
10,2,2,3,12689
4,0,10,5,6476
0,1,11,11,3548
8,2,7,2,6177
0,2,10,7,10297
1,0,6,7,9166
0,0,6,11,7683
0,0,2,6,3852
7,2,8,0,7242
1,2,6,9,21220
0,2,10,6,13316
10,0,6,8,9026
1,0,5,4,5803
10,0,4,10,4240
8,0,1,4,2839
4,0,2,11,3362
6,2,3,4,11065
1,0,1,7,2825
6,1,0,10,2500
8,2,6,5,18956
5,2,10,4,14917
9,0,6,5,8377
6,2,8,1,4029
7,0,10,10,5151
2,0,3,10,4069
10,2,4,4,10479
5,0,5,8,5169
9,0,10,4,5692
1,2,0,11,4475
8,2,5,0,12614
0,1,4,7,4988
5,2,7,9,6488
11,0,6,1,5916
2,1,1,0,2581
0,2,10,6,15678
0,2,1,7,5160
0,1,7,6,4356
11,2,7,5,4956
9,2,5,1,14155
7,1,8,8,4333
5,1,9,10,3818
1,1,8,3,4493
4,0,11,1,2713
4,1,0,2,3061
6,2,6,4,12020
2,1,8,7,2620
11,2,6,0,14289
1,2,3,0,18173
2,0,8,8,2500
9,0,11,0,2900
4,2,8,4,8120
8,2,4,1,7072
2,2,0,10,2500
10,0,7,1,3786
0,2,4,4,7160
11,1,4,11,3289
1,2,6,0,19727
3,0,2,6,6322
8,2,4,2,7820
11,0,2,0,2500
6,1,3,6,5558
11,1,6,3,9680
7,0,4,6,3163
7,2,4,4,8145
11,2,3,4,15609
3,1,9,1,5245
2,2,7,10,3950
0,2,4,7,6668
1,0,10,9,5137
11,2,1,8,4861
6,2,6,1,14059
0,2,1,1,6773
1,1,8,5,3650
1,2,10,5,14385
1,1,9,2,4016
3,0,5,8,8776
9,0,1,7,3265
4,0,3,6,6484
4,0,3,1,7412
2,2,9,3,3504
5,2,11,1,6733
9,0,7,5,2544
4,1,7,6,3731
3,0,6,1,12700
8,2,10,1,12369
0,2,3,11,12875
0,2,7,2,5539
6,0,3,0,5432
1,1,3,8,9635
0,2,10,11,13216
11,2,7,9,4700
3,0,6,3,13137
8,2,5,0,12698
10,0,7,9,3747
10,2,1,1,9816
8,2,7,10,6115
9,2,0,3,4351
7,1,8,10,5256
0,1,11,11,4135
1,2,0,9,4262
11,1,2,11,4826
10,1,11,9,4156
2,2,11,0,3258
1,1,9,3,3584
7,0,10,0,5773
5,0,5,0,6158
0,1,8,4,4842
6,2,11,8,4727
7,2,5,3,11904
0,2,2,4,10021
1,2,4,11,7781
3,2,0,11,7577
10,2,6,4,24848
8,2,11,9,8028
3,1,1,3,7501
7,1,7,5,3780
1,1,1,10,4271
6,0,1,7,2500
8,1,10,4,9135
6,2,1,6,6078
10,0,3,9,8986
1,0,11,2,3045
7,0,1,10,2831
3,0,8,11,5003
4,0,11,7,2874
2,2,6,10,10954
8,1,7,6,3484
6,0,11,3,2500
9,0,4,2,3009
0,1,1,2,4512
4,2,6,5,15326
7,2,10,5,12554
1,1,7,2,3499
0,1,0,0,2606
7,0,5,9,6219
4,2,1,0,8604
8,0,7,2,2963
0,0,9,7,2500
0,2,9,1,5251
4,0,4,5,3991
10,1,7,10,4926
7,2,8,7,7251
10,0,2,8,3466
6,2,8,10,4566
6,0,4,8,2500
5,1,9,5,3631
11,2,11,7,5039
5,0,11,1,2500
9,1,11,7,3692
9,1,9,10,2947
4,2,5,4,13333
8,0,5,1,5718
3,0,5,6,8872
0,0,10,5,5989
3,1,11,5,5057
11,2,5,10,12983
4,2,6,2,15818
5,2,10,4,12728
2,2,11,5,4078
11,0,8,5,3089
2,2,6,7,11675
9,1,4,9,5433
4,2,0,11,3287
11,0,2,9,3040
8,0,4,5,3447
9,0,2,10,4112
10,0,4,5,4981
7,0,4,10,3634
2,1,5,6,5733
6,1,10,10,6376
10,0,9,0,3068
4,2,2,9,8457
2,1,9,6,2500
4,1,4,2,5478
10,2,11,3,7747
10,0,10,7,8471
11,1,2,8,4405
3,2,1,4,7214
2,1,1,3,2805
1,2,0,3,4643
4,1,6,5,9788
4,1,5,2,9382
7,0,1,10,2542
2,2,8,9,4598
9,1,4,11,3474
3,2,7,9,8555
5,2,4,8,6370
10,2,5,9,14400
9,1,2,9,7005
5,1,0,3,3014
5,1,8,6,4719
10,1,1,6,5937
3,0,4,8,4301
6,0,6,6,5478
3,1,1,7,5499
5,2,1,3,7128
1,0,8,0,3191
6,2,8,1,5608
1,0,7,0,2795
9,0,3,5,6261
1,1,6,7,12796
0,2,3,11,19575
0,1,10,4,7206
7,1,10,2,9670
7,0,7,8,3176
0,1,4,9,5280
10,2,2,10,12590
3,0,11,9,4925
3,1,9,1,5335
10,0,9,6,3945
2,1,5,4,4781
10,2,11,5,8424
0,2,1,2,6955
0,1,3,1,7556
11,1,2,5,3876
7,0,3,8,8193
4,1,0,10,3314
2,0,5,1,3552
5,2,3,11,18584
10,2,4,7,10122
0,0,3,1,7025
9,1,7,2,3942
6,1,5,4,6615
1,0,0,10,2500
5,0,4,1,3028
8,2,6,3,14154
1,1,1,2,5235
4,1,10,3,9788
10,2,7,1,9425
11,2,9,2,3077
9,2,0,9,3793
2,2,2,2,6455
2,2,3,9,10129
0,1,0,4,2500
0,0,0,5,2500
4,0,5,10,5211
6,2,4,3,6106
6,0,2,2,3086
3,0,5,6,9005
7,1,11,7,3460
5,1,1,0,4543
0,1,8,3,4255
10,0,11,11,4102
2,2,7,2,3513
8,1,7,3,3614
8,0,8,3,3542
7,0,5,7,7640
7,0,2,2,4496
2,0,6,8,4512
11,2,11,7,5309
3,0,8,8,4335
0,0,3,2,6146
3,0,2,0,6139
10,2,10,11,17447
5,0,4,3,3138
11,0,0,6,2500
0,0,4,10,2653
0,2,5,7,12156
1,0,5,4,5083
7,2,5,9,13066
6,2,6,2,12087
3,0,5,1,9069
6,1,8,2,2871
7,2,1,2,6964
7,1,11,11,3876
4,0,10,2,5487
10,1,3,9,14861
4,0,8,8,3347
6,1,4,11,3109
1,2,6,5,15276
7,0,7,11,2500
9,1,6,5,12309
9,1,8,10,4285
5,0,5,3,5569
6,2,0,3,2761
1,0,3,8,7764
4,0,5,2,7706
11,1,0,2,2502
6,1,10,1,5943
8,0,3,3,5960
8,0,7,6,3087
5,1,6,11,11545
7,0,7,0,3392
6,0,3,11,4751
4,0,8,9,3136
1,2,6,8,17681
10,1,1,4,5517
3,0,8,1,4147
6,1,3,7,8389
11,1,8,10,4272
2,0,10,5,3618
5,1,4,7,4777
11,0,7,2,2500
7,2,6,8,18580
2,2,7,5,3528
10,1,10,6,9822
6,2,2,0,6167
10,2,6,6,26750
2,2,7,10,3386
0,2,5,9,13143
10,0,9,11,3851
1,1,11,7,4327
5,1,9,2,3720
0,2,9,5,4781
1,2,4,4,8276
4,1,8,5,4701
1,0,5,0,6825
8,1,10,5,10570
1,1,2,0,5467
8,2,8,4,7394
9,1,6,9,11572
6,2,0,3,2857
9,1,7,6,3806
7,2,6,4,17782
2,0,6,1,4485
7,0,2,7,3706
10,1,0,1,3360
3,2,5,4,18590
0,1,3,5,9430
1,2,5,0,14352
6,2,7,2,4076
3,2,6,4,21613
3,1,11,7,5583
4,1,3,1,11395
11,1,5,2,6178
1,0,9,8,2500
5,0,11,9,2500
2,1,8,1,2500
11,1,7,11,3068
6,1,3,6,6179
9,1,0,10,2891
3,0,2,1,5733
7,2,4,2,8279
10,0,8,10,4301
9,0,2,2,3215
4,1,7,6,4213
8,0,4,11,3704
7,2,10,1,14212
0,0,10,10,5282
1,2,9,8,6136
10,2,2,4,13541
7,2,5,6,17528
2,2,7,6,4068
7,2,2,8,7372
3,0,3,1,11591
9,2,1,3,7230
9,1,4,9,4344
7,1,0,5,2937
11,0,10,10,4550
10,1,1,8,5757
5,2,6,3,17324
8,2,0,5,4371
0,1,7,3,4174
5,2,0,4,4714
11,2,3,7,13090
8,0,8,9,3392
1,1,5,9,8259
8,2,1,10,6178
10,0,5,3,7933
1,2,2,5,7950
3,0,2,9,5370
8,1,5,5,8571
1,2,8,9,8535
4,1,0,2,2585
8,0,5,5,7050
7,0,3,2,7740
3,2,4,3,13067
8,0,8,9,2947
10,1,2,0,7922
7,2,4,7,7258
4,1,0,7,3008
8,2,10,3,14336
2,0,3,9,2931
3,0,4,7,3878
0,2,4,4,7328
5,1,3,10,10055
8,2,11,3,7212
6,2,4,1,5323
0,1,8,7,4278
8,0,5,4,5770
1,0,2,2,2951
8,2,9,8,5105
8,0,6,2,7328
9,1,9,0,3555
0,1,9,3,3920
0,2,2,7,7816
4,1,5,8,8669
10,1,3,1,12857
3,2,5,9,21482
11,1,11,2,3811
0,1,5,4,6280
7,1,6,6,11909
8,1,6,0,11125
7,1,5,6,9236
10,0,1,0,3661
4,2,9,1,5768
0,1,11,4,4530
1,1,1,9,4006
9,2,6,6,19065
11,2,11,5,4734
0,1,5,7,9096
7,1,8,4,4844
5,0,3,3,6661
11,2,6,8,16146
8,1,7,6,4408
5,1,3,4,12470
10,2,4,7,8218
4,2,11,3,6391
6,1,6,9,8509
11,1,6,11,9611
6,0,5,11,4463
11,2,9,3,4927
10,2,0,2,6226
9,0,4,7,3505
9,0,3,0,7321
3,1,1,3,6389
8,2,3,8,18102
2,2,3,0,7343
1,2,1,8,6782
7,0,6,7,8391
2,0,10,9,4295
0,2,3,10,13592
1,1,8,9,4508
9,1,9,10,3908
2,2,8,7,4534
9,1,0,11,2864
4,2,6,4,19898
4,0,6,2,9304
1,1,9,8,3076
11,1,8,11,4508
7,1,2,7,4834
5,2,5,3,17243
9,0,1,2,3519
1,1,2,5,5185
10,1,6,2,15055
2,2,1,7,4481
5,1,0,4,2861
4,0,7,4,2819
1,0,11,1,2541
0,2,8,6,8413
9,2,0,5,5023
10,0,10,1,9186
4,2,8,6,7888
1,1,1,6,4893
11,1,8,3,3162
10,2,4,1,12873
6,2,7,5,4321
1,0,2,2,3487
8,1,4,3,5196
5,0,7,5,3013
10,2,1,1,9861
9,0,6,8,7377
10,2,4,1,10616
9,2,9,8,6316
7,1,11,11,3332
7,2,7,0,7415
3,2,1,2,8411
9,2,0,0,4061
2,1,8,7,2579
3,1,0,5,4598
8,0,8,11,3659
10,0,9,5,2917
7,1,5,5,10766
4,2,5,10,16512
7,1,6,11,11578
2,0,7,8,2500
8,2,10,3,13452
8,1,10,4,7423
2,1,10,1,6119
1,1,7,0,5200
4,1,8,1,5168
2,0,2,7,2538
0,2,2,8,8871
5,2,1,11,7437
3,0,2,11,5964
3,0,11,5,4150
5,0,5,2,5017
5,0,8,6,3419
3,0,4,0,4475
0,0,8,10,3119
8,2,10,3,13685
6,1,10,5,6096
9,0,5,0,4964
10,2,8,4,10909
2,1,4,2,2500
10,1,3,4,14539
7,0,5,10,6834
6,0,4,4,2500
1,1,3,3,10803
6,1,1,1,3235
9,0,7,4,2942
4,0,1,11,3063
5,1,1,6,5064
9,0,10,2,5065
4,0,10,9,5990
8,1,9,8,3705
5,1,11,11,4214
11,2,11,6,6036
8,2,7,7,7429
5,1,0,10,2842
6,0,6,7,6067
5,1,8,1,5067
10,1,11,0,5664
5,2,11,1,6164
7,0,2,9,3001
2,2,9,0,4284
6,2,2,2,6009
4,0,2,11,3329
8,0,8,7,2714
6,2,9,0,4165
11,0,8,1,2803
8,2,3,6,14862
7,2,7,5,6492
4,0,5,2,4911
5,2,8,1,8632
